,schema,wafer_id,geographykey,normalized_testx,normalized_testy,unitcell_x,unitcell_y,value,signature
564,p10dd2,wafer-160,66859576,71,87,9,9,0.0,bottom_wafer
600,p10dd2,wafer-160,66858982,35,32,5,4,17.0,bottom_wafer
602,p10dd2,wafer-160,66859337,62,54,8,6,0.0,bottom_wafer
617,p10dd2,wafer-160,66859642,80,43,10,5,14.0,bottom_wafer
630,p10dd2,wafer-160,66859686,89,54,11,6,1.0,bottom_wafer
673,p10dd2,wafer-160,66859311,62,32,8,4,8.0,bottom_wafer
689,p10dd2,wafer-160,66859123,44,43,6,5,11.0,bottom_wafer
695,p10dd2,wafer-160,66859060,35,98,5,10,0.0,bottom_wafer
706,p10dd2,wafer-160,66859263,53,109,7,11,0.0,bottom_wafer
726,p10dd2,wafer-160,66858791,17,54,3,6,1.0,bottom_wafer
732,p10dd2,wafer-160,66859423,62,65,8,7,0.0,bottom_wafer
737,p10dd2,wafer-160,66858820,26,54,4,6,0.0,bottom_wafer
776,p10dd2,wafer-160,66859149,44,65,6,7,0.0,bottom_wafer
844,p10dd2,wafer-160,66858778,17,43,3,5,18.0,bottom_wafer
856,p10dd2,wafer-160,66859668,80,65,10,7,1.0,bottom_wafer
882,p10dd2,wafer-160,66859271,53,54,7,6,1.0,bottom_wafer
893,p10dd2,wafer-160,66859232,53,21,7,3,11.0,bottom_wafer
894,p10dd2,wafer-160,66859297,53,76,7,8,1.0,bottom_wafer
895,p10dd2,wafer-160,66859477,71,65,9,7,0.0,bottom_wafer
898,p10dd2,wafer-160,66859621,80,87,10,9,0.0,bottom_wafer
909,p10dd2,wafer-160,66858932,26,87,4,9,1.0,bottom_wafer
912,p10dd2,wafer-160,66859172,53,32,7,4,19.0,bottom_wafer
926,p10dd2,wafer-160,66859250,53,98,7,10,0.0,bottom_wafer
949,p10dd2,wafer-160,66859608,80,76,10,8,0.0,bottom_wafer
952,p10dd2,wafer-160,66858854,26,21,4,3,17.0,bottom_wafer
953,p10dd2,wafer-160,66859358,62,10,8,2,15.0,bottom_wafer
956,p10dd2,wafer-160,66858807,26,43,4,5,13.0,bottom_wafer
967,p10dd2,wafer-160,66859037,44,32,6,4,18.0,bottom_wafer
984,p10dd2,wafer-160,66858995,35,43,5,5,11.0,bottom_wafer
991,p10dd2,wafer-160,66858867,26,32,4,4,14.0,bottom_wafer
996,p10dd2,wafer-160,66859185,53,43,7,5,13.0,bottom_wafer
1006,p10dd2,wafer-160,66858731,17,65,3,7,1.0,bottom_wafer
1027,p10dd2,wafer-160,66859008,35,54,5,6,0.0,bottom_wafer
1029,p10dd2,wafer-160,66859237,53,87,7,9,0.0,bottom_wafer
1042,p10dd2,wafer-160,66858896,35,21,5,3,10.0,bottom_wafer
1086,p10dd2,wafer-160,66859556,80,32,10,4,12.0,bottom_wafer
1094,p10dd2,wafer-160,66859284,53,65,7,7,1.0,bottom_wafer
1112,p10dd2,wafer-160,66858906,26,65,4,7,0.0,bottom_wafer
1131,p10dd2,wafer-160,66859449,62,87,8,9,1.0,bottom_wafer
1137,p10dd2,wafer-160,66859589,71,98,9,10,0.0,bottom_wafer
1163,p10dd2,wafer-160,66859511,71,32,9,4,13.0,bottom_wafer
0,p10dd2,wafer-161,66858744,17,76,3,8,0.0,bottom_wafer
4,p10dd2,wafer-161,66859823,98,65,12,7,0.0,bottom_wafer
25,p10dd2,wafer-161,66859201,44,109,6,11,1.0,bottom_wafer
35,p10dd2,wafer-161,66859219,53,10,7,2,7.0,bottom_wafer
71,p10dd2,wafer-161,66859464,71,54,9,6,0.0,bottom_wafer
75,p10dd2,wafer-161,66859798,89,87,11,9,0.0,bottom_wafer
128,p10dd2,wafer-161,66859324,62,43,8,5,12.0,bottom_wafer
134,p10dd2,wafer-161,66859047,35,87,5,9,0.0,bottom_wafer
141,p10dd2,wafer-161,66859699,89,65,11,7,0.0,bottom_wafer
155,p10dd2,wafer-161,66859563,71,76,9,8,1.0,bottom_wafer
196,p10dd2,wafer-161,66858872,26,98,4,10,1.0,bottom_wafer
202,p10dd2,wafer-161,66859136,44,54,6,6,1.0,bottom_wafer
241,p10dd2,wafer-161,66859084,44,10,6,2,10.0,bottom_wafer
271,p10dd2,wafer-161,66859733,89,32,11,4,18.0,bottom_wafer
284,p10dd2,wafer-161,66858961,35,76,5,8,1.0,bottom_wafer
296,p10dd2,wafer-161,66858765,17,32,3,4,9.0,bottom_wafer
308,p10dd2,wafer-161,66858701,8,43,2,5,7.0,bottom_wafer
309,p10dd2,wafer-161,66858714,8,54,2,6,0.0,bottom_wafer
321,p10dd2,wafer-161,66859707,80,98,10,10,1.0,bottom_wafer
350,p10dd2,wafer-161,66858919,26,76,4,8,1.0,bottom_wafer
351,p10dd2,wafer-161,66859115,44,98,6,10,0.0,bottom_wafer
358,p10dd2,wafer-161,66859389,62,98,8,10,1.0,bottom_wafer
360,p10dd2,wafer-161,66859524,71,43,9,5,5.0,bottom_wafer
374,p10dd2,wafer-161,66859766,98,54,12,6,0.0,bottom_wafer
378,p10dd2,wafer-161,66858948,35,65,5,7,0.0,bottom_wafer
384,p10dd2,wafer-161,66859436,62,76,8,8,1.0,bottom_wafer
391,p10dd2,wafer-161,66858830,17,87,3,9,0.0,bottom_wafer
418,p10dd2,wafer-161,66859102,44,87,6,9,1.0,bottom_wafer
450,p10dd2,wafer-161,66859785,89,76,11,8,0.0,bottom_wafer
460,p10dd2,wafer-161,66859655,80,54,10,6,0.0,bottom_wafer
462,p10dd2,wafer-161,66858667,8,76,2,8,0.0,bottom_wafer
467,p10dd2,wafer-161,66859162,44,76,6,8,1.0,bottom_wafer
475,p10dd2,wafer-161,66859746,89,43,11,5,19.0,bottom_wafer
480,p10dd2,wafer-161,66859024,44,21,6,3,11.0,bottom_wafer
514,p10dd2,wafer-161,66858654,8,65,2,7,1.0,bottom_wafer
515,p10dd2,wafer-161,66859543,80,21,10,3,8.0,bottom_wafer
520,p10dd2,wafer-161,66859498,71,21,9,3,11.0,bottom_wafer
538,p10dd2,wafer-161,66859402,62,109,8,11,1.0,bottom_wafer
547,p10dd2,wafer-161,66859371,62,21,8,3,16.0,bottom_wafer
564,p10dd2,wafer-161,66859576,71,87,9,9,1.0,bottom_wafer
600,p10dd2,wafer-161,66858982,35,32,5,4,14.0,bottom_wafer
602,p10dd2,wafer-161,66859337,62,54,8,6,1.0,bottom_wafer
617,p10dd2,wafer-161,66859642,80,43,10,5,11.0,bottom_wafer
630,p10dd2,wafer-161,66859686,89,54,11,6,0.0,bottom_wafer
673,p10dd2,wafer-161,66859311,62,32,8,4,15.0,bottom_wafer
689,p10dd2,wafer-161,66859123,44,43,6,5,10.0,bottom_wafer
695,p10dd2,wafer-161,66859060,35,98,5,10,0.0,bottom_wafer
706,p10dd2,wafer-161,66859263,53,109,7,11,1.0,bottom_wafer
726,p10dd2,wafer-161,66858791,17,54,3,6,1.0,bottom_wafer
732,p10dd2,wafer-161,66859423,62,65,8,7,1.0,bottom_wafer
737,p10dd2,wafer-161,66858820,26,54,4,6,1.0,bottom_wafer
776,p10dd2,wafer-161,66859149,44,65,6,7,1.0,bottom_wafer
844,p10dd2,wafer-161,66858778,17,43,3,5,13.0,bottom_wafer
856,p10dd2,wafer-161,66859668,80,65,10,7,0.0,bottom_wafer
882,p10dd2,wafer-161,66859271,53,54,7,6,1.0,bottom_wafer
893,p10dd2,wafer-161,66859232,53,21,7,3,11.0,bottom_wafer
894,p10dd2,wafer-161,66859297,53,76,7,8,0.0,bottom_wafer
895,p10dd2,wafer-161,66859477,71,65,9,7,1.0,bottom_wafer
898,p10dd2,wafer-161,66859621,80,87,10,9,1.0,bottom_wafer
909,p10dd2,wafer-161,66858932,26,87,4,9,1.0,bottom_wafer
912,p10dd2,wafer-161,66859172,53,32,7,4,6.0,bottom_wafer
926,p10dd2,wafer-161,66859250,53,98,7,10,1.0,bottom_wafer
949,p10dd2,wafer-161,66859608,80,76,10,8,0.0,bottom_wafer
952,p10dd2,wafer-161,66858854,26,21,4,3,7.0,bottom_wafer
953,p10dd2,wafer-161,66859358,62,10,8,2,14.0,bottom_wafer
956,p10dd2,wafer-161,66858807,26,43,4,5,7.0,bottom_wafer
967,p10dd2,wafer-161,66859037,44,32,6,4,9.0,bottom_wafer
984,p10dd2,wafer-161,66858995,35,43,5,5,6.0,bottom_wafer
991,p10dd2,wafer-161,66858867,26,32,4,4,11.0,bottom_wafer
996,p10dd2,wafer-161,66859185,53,43,7,5,6.0,bottom_wafer
1006,p10dd2,wafer-161,66858731,17,65,3,7,0.0,bottom_wafer
1027,p10dd2,wafer-161,66859008,35,54,5,6,1.0,bottom_wafer
1029,p10dd2,wafer-161,66859237,53,87,7,9,0.0,bottom_wafer
1042,p10dd2,wafer-161,66858896,35,21,5,3,9.0,bottom_wafer
1086,p10dd2,wafer-161,66859556,80,32,10,4,8.0,bottom_wafer
1094,p10dd2,wafer-161,66859284,53,65,7,7,0.0,bottom_wafer
1112,p10dd2,wafer-161,66858906,26,65,4,7,1.0,bottom_wafer
1131,p10dd2,wafer-161,66859449,62,87,8,9,0.0,bottom_wafer
1137,p10dd2,wafer-161,66859589,71,98,9,10,1.0,bottom_wafer
1163,p10dd2,wafer-161,66859511,71,32,9,4,16.0,bottom_wafer
0,p10dd2,wafer-162,66858744,17,76,3,8,0.0,bottom_wafer
4,p10dd2,wafer-162,66859823,98,65,12,7,1.0,bottom_wafer
25,p10dd2,wafer-162,66859201,44,109,6,11,0.0,bottom_wafer
35,p10dd2,wafer-162,66859219,53,10,7,2,11.0,bottom_wafer
71,p10dd2,wafer-162,66859464,71,54,9,6,0.0,bottom_wafer
75,p10dd2,wafer-162,66859798,89,87,11,9,0.0,bottom_wafer
128,p10dd2,wafer-162,66859324,62,43,8,5,17.0,bottom_wafer
134,p10dd2,wafer-162,66859047,35,87,5,9,1.0,bottom_wafer
141,p10dd2,wafer-162,66859699,89,65,11,7,1.0,bottom_wafer
155,p10dd2,wafer-162,66859563,71,76,9,8,0.0,bottom_wafer
196,p10dd2,wafer-162,66858872,26,98,4,10,1.0,bottom_wafer
202,p10dd2,wafer-162,66859136,44,54,6,6,1.0,bottom_wafer
241,p10dd2,wafer-162,66859084,44,10,6,2,19.0,bottom_wafer
271,p10dd2,wafer-162,66859733,89,32,11,4,18.0,bottom_wafer
284,p10dd2,wafer-162,66858961,35,76,5,8,0.0,bottom_wafer
296,p10dd2,wafer-162,66858765,17,32,3,4,6.0,bottom_wafer
308,p10dd2,wafer-162,66858701,8,43,2,5,5.0,bottom_wafer
309,p10dd2,wafer-162,66858714,8,54,2,6,1.0,bottom_wafer
321,p10dd2,wafer-162,66859707,80,98,10,10,0.0,bottom_wafer
350,p10dd2,wafer-162,66858919,26,76,4,8,0.0,bottom_wafer
351,p10dd2,wafer-162,66859115,44,98,6,10,0.0,bottom_wafer
358,p10dd2,wafer-162,66859389,62,98,8,10,0.0,bottom_wafer
360,p10dd2,wafer-162,66859524,71,43,9,5,5.0,bottom_wafer
374,p10dd2,wafer-162,66859766,98,54,12,6,1.0,bottom_wafer
378,p10dd2,wafer-162,66858948,35,65,5,7,1.0,bottom_wafer
384,p10dd2,wafer-162,66859436,62,76,8,8,1.0,bottom_wafer
391,p10dd2,wafer-162,66858830,17,87,3,9,0.0,bottom_wafer
418,p10dd2,wafer-162,66859102,44,87,6,9,1.0,bottom_wafer
450,p10dd2,wafer-162,66859785,89,76,11,8,1.0,bottom_wafer
460,p10dd2,wafer-162,66859655,80,54,10,6,1.0,bottom_wafer
462,p10dd2,wafer-162,66858667,8,76,2,8,0.0,bottom_wafer
467,p10dd2,wafer-162,66859162,44,76,6,8,0.0,bottom_wafer
475,p10dd2,wafer-162,66859746,89,43,11,5,7.0,bottom_wafer
480,p10dd2,wafer-162,66859024,44,21,6,3,15.0,bottom_wafer
514,p10dd2,wafer-162,66858654,8,65,2,7,0.0,bottom_wafer
515,p10dd2,wafer-162,66859543,80,21,10,3,19.0,bottom_wafer
520,p10dd2,wafer-162,66859498,71,21,9,3,6.0,bottom_wafer
538,p10dd2,wafer-162,66859402,62,109,8,11,1.0,bottom_wafer
547,p10dd2,wafer-162,66859371,62,21,8,3,8.0,bottom_wafer
564,p10dd2,wafer-162,66859576,71,87,9,9,1.0,bottom_wafer
600,p10dd2,wafer-162,66858982,35,32,5,4,13.0,bottom_wafer
602,p10dd2,wafer-162,66859337,62,54,8,6,1.0,bottom_wafer
617,p10dd2,wafer-162,66859642,80,43,10,5,15.0,bottom_wafer
630,p10dd2,wafer-162,66859686,89,54,11,6,1.0,bottom_wafer
673,p10dd2,wafer-162,66859311,62,32,8,4,8.0,bottom_wafer
689,p10dd2,wafer-162,66859123,44,43,6,5,7.0,bottom_wafer
695,p10dd2,wafer-162,66859060,35,98,5,10,1.0,bottom_wafer
706,p10dd2,wafer-162,66859263,53,109,7,11,1.0,bottom_wafer
726,p10dd2,wafer-162,66858791,17,54,3,6,0.0,bottom_wafer
732,p10dd2,wafer-162,66859423,62,65,8,7,1.0,bottom_wafer
737,p10dd2,wafer-162,66858820,26,54,4,6,1.0,bottom_wafer
776,p10dd2,wafer-162,66859149,44,65,6,7,1.0,bottom_wafer
844,p10dd2,wafer-162,66858778,17,43,3,5,11.0,bottom_wafer
856,p10dd2,wafer-162,66859668,80,65,10,7,0.0,bottom_wafer
882,p10dd2,wafer-162,66859271,53,54,7,6,0.0,bottom_wafer
893,p10dd2,wafer-162,66859232,53,21,7,3,8.0,bottom_wafer
894,p10dd2,wafer-162,66859297,53,76,7,8,0.0,bottom_wafer
895,p10dd2,wafer-162,66859477,71,65,9,7,0.0,bottom_wafer
898,p10dd2,wafer-162,66859621,80,87,10,9,1.0,bottom_wafer
909,p10dd2,wafer-162,66858932,26,87,4,9,0.0,bottom_wafer
912,p10dd2,wafer-162,66859172,53,32,7,4,7.0,bottom_wafer
926,p10dd2,wafer-162,66859250,53,98,7,10,1.0,bottom_wafer
949,p10dd2,wafer-162,66859608,80,76,10,8,0.0,bottom_wafer
952,p10dd2,wafer-162,66858854,26,21,4,3,18.0,bottom_wafer
953,p10dd2,wafer-162,66859358,62,10,8,2,10.0,bottom_wafer
956,p10dd2,wafer-162,66858807,26,43,4,5,9.0,bottom_wafer
967,p10dd2,wafer-162,66859037,44,32,6,4,8.0,bottom_wafer
984,p10dd2,wafer-162,66858995,35,43,5,5,17.0,bottom_wafer
991,p10dd2,wafer-162,66858867,26,32,4,4,16.0,bottom_wafer
996,p10dd2,wafer-162,66859185,53,43,7,5,6.0,bottom_wafer
1006,p10dd2,wafer-162,66858731,17,65,3,7,1.0,bottom_wafer
1027,p10dd2,wafer-162,66859008,35,54,5,6,0.0,bottom_wafer
1029,p10dd2,wafer-162,66859237,53,87,7,9,0.0,bottom_wafer
1042,p10dd2,wafer-162,66858896,35,21,5,3,9.0,bottom_wafer
1086,p10dd2,wafer-162,66859556,80,32,10,4,7.0,bottom_wafer
1094,p10dd2,wafer-162,66859284,53,65,7,7,1.0,bottom_wafer
1112,p10dd2,wafer-162,66858906,26,65,4,7,1.0,bottom_wafer
1131,p10dd2,wafer-162,66859449,62,87,8,9,1.0,bottom_wafer
1137,p10dd2,wafer-162,66859589,71,98,9,10,1.0,bottom_wafer
1163,p10dd2,wafer-162,66859511,71,32,9,4,10.0,bottom_wafer
0,p10dd2,wafer-163,66858744,17,76,3,8,1.0,bottom_wafer
4,p10dd2,wafer-163,66859823,98,65,12,7,0.0,bottom_wafer
25,p10dd2,wafer-163,66859201,44,109,6,11,1.0,bottom_wafer
35,p10dd2,wafer-163,66859219,53,10,7,2,5.0,bottom_wafer
71,p10dd2,wafer-163,66859464,71,54,9,6,1.0,bottom_wafer
75,p10dd2,wafer-163,66859798,89,87,11,9,0.0,bottom_wafer
128,p10dd2,wafer-163,66859324,62,43,8,5,13.0,bottom_wafer
134,p10dd2,wafer-163,66859047,35,87,5,9,1.0,bottom_wafer
141,p10dd2,wafer-163,66859699,89,65,11,7,0.0,bottom_wafer
155,p10dd2,wafer-163,66859563,71,76,9,8,0.0,bottom_wafer
196,p10dd2,wafer-163,66858872,26,98,4,10,1.0,bottom_wafer
202,p10dd2,wafer-163,66859136,44,54,6,6,0.0,bottom_wafer
241,p10dd2,wafer-163,66859084,44,10,6,2,6.0,bottom_wafer
271,p10dd2,wafer-163,66859733,89,32,11,4,13.0,bottom_wafer
284,p10dd2,wafer-163,66858961,35,76,5,8,0.0,bottom_wafer
296,p10dd2,wafer-163,66858765,17,32,3,4,14.0,bottom_wafer
308,p10dd2,wafer-163,66858701,8,43,2,5,10.0,bottom_wafer
309,p10dd2,wafer-163,66858714,8,54,2,6,0.0,bottom_wafer
321,p10dd2,wafer-163,66859707,80,98,10,10,1.0,bottom_wafer
350,p10dd2,wafer-163,66858919,26,76,4,8,1.0,bottom_wafer
351,p10dd2,wafer-163,66859115,44,98,6,10,0.0,bottom_wafer
358,p10dd2,wafer-163,66859389,62,98,8,10,0.0,bottom_wafer
360,p10dd2,wafer-163,66859524,71,43,9,5,10.0,bottom_wafer
374,p10dd2,wafer-163,66859766,98,54,12,6,0.0,bottom_wafer
378,p10dd2,wafer-163,66858948,35,65,5,7,1.0,bottom_wafer
384,p10dd2,wafer-163,66859436,62,76,8,8,1.0,bottom_wafer
391,p10dd2,wafer-163,66858830,17,87,3,9,1.0,bottom_wafer
418,p10dd2,wafer-163,66859102,44,87,6,9,1.0,bottom_wafer
450,p10dd2,wafer-163,66859785,89,76,11,8,0.0,bottom_wafer
460,p10dd2,wafer-163,66859655,80,54,10,6,0.0,bottom_wafer
462,p10dd2,wafer-163,66858667,8,76,2,8,0.0,bottom_wafer
467,p10dd2,wafer-163,66859162,44,76,6,8,1.0,bottom_wafer
475,p10dd2,wafer-163,66859746,89,43,11,5,5.0,bottom_wafer
480,p10dd2,wafer-163,66859024,44,21,6,3,15.0,bottom_wafer
514,p10dd2,wafer-163,66858654,8,65,2,7,0.0,bottom_wafer
515,p10dd2,wafer-163,66859543,80,21,10,3,13.0,bottom_wafer
520,p10dd2,wafer-163,66859498,71,21,9,3,12.0,bottom_wafer
538,p10dd2,wafer-163,66859402,62,109,8,11,0.0,bottom_wafer
547,p10dd2,wafer-163,66859371,62,21,8,3,19.0,bottom_wafer
564,p10dd2,wafer-163,66859576,71,87,9,9,1.0,bottom_wafer
600,p10dd2,wafer-163,66858982,35,32,5,4,14.0,bottom_wafer
602,p10dd2,wafer-163,66859337,62,54,8,6,0.0,bottom_wafer
617,p10dd2,wafer-163,66859642,80,43,10,5,13.0,bottom_wafer
630,p10dd2,wafer-163,66859686,89,54,11,6,1.0,bottom_wafer
673,p10dd2,wafer-163,66859311,62,32,8,4,6.0,bottom_wafer
689,p10dd2,wafer-163,66859123,44,43,6,5,10.0,bottom_wafer
695,p10dd2,wafer-163,66859060,35,98,5,10,0.0,bottom_wafer
706,p10dd2,wafer-163,66859263,53,109,7,11,1.0,bottom_wafer
726,p10dd2,wafer-163,66858791,17,54,3,6,0.0,bottom_wafer
732,p10dd2,wafer-163,66859423,62,65,8,7,0.0,bottom_wafer
737,p10dd2,wafer-163,66858820,26,54,4,6,0.0,bottom_wafer
776,p10dd2,wafer-163,66859149,44,65,6,7,1.0,bottom_wafer
844,p10dd2,wafer-163,66858778,17,43,3,5,19.0,bottom_wafer
856,p10dd2,wafer-163,66859668,80,65,10,7,0.0,bottom_wafer
882,p10dd2,wafer-163,66859271,53,54,7,6,1.0,bottom_wafer
893,p10dd2,wafer-163,66859232,53,21,7,3,19.0,bottom_wafer
894,p10dd2,wafer-163,66859297,53,76,7,8,1.0,bottom_wafer
895,p10dd2,wafer-163,66859477,71,65,9,7,0.0,bottom_wafer
898,p10dd2,wafer-163,66859621,80,87,10,9,1.0,bottom_wafer
909,p10dd2,wafer-163,66858932,26,87,4,9,0.0,bottom_wafer
912,p10dd2,wafer-163,66859172,53,32,7,4,17.0,bottom_wafer
926,p10dd2,wafer-163,66859250,53,98,7,10,1.0,bottom_wafer
949,p10dd2,wafer-163,66859608,80,76,10,8,0.0,bottom_wafer
952,p10dd2,wafer-163,66858854,26,21,4,3,15.0,bottom_wafer
953,p10dd2,wafer-163,66859358,62,10,8,2,14.0,bottom_wafer
956,p10dd2,wafer-163,66858807,26,43,4,5,11.0,bottom_wafer
967,p10dd2,wafer-163,66859037,44,32,6,4,11.0,bottom_wafer
984,p10dd2,wafer-163,66858995,35,43,5,5,15.0,bottom_wafer
991,p10dd2,wafer-163,66858867,26,32,4,4,12.0,bottom_wafer
996,p10dd2,wafer-163,66859185,53,43,7,5,14.0,bottom_wafer
1006,p10dd2,wafer-163,66858731,17,65,3,7,1.0,bottom_wafer
1027,p10dd2,wafer-163,66859008,35,54,5,6,1.0,bottom_wafer
1029,p10dd2,wafer-163,66859237,53,87,7,9,1.0,bottom_wafer
1042,p10dd2,wafer-163,66858896,35,21,5,3,18.0,bottom_wafer
1086,p10dd2,wafer-163,66859556,80,32,10,4,7.0,bottom_wafer
1094,p10dd2,wafer-163,66859284,53,65,7,7,0.0,bottom_wafer
1112,p10dd2,wafer-163,66858906,26,65,4,7,1.0,bottom_wafer
1131,p10dd2,wafer-163,66859449,62,87,8,9,1.0,bottom_wafer
1137,p10dd2,wafer-163,66859589,71,98,9,10,1.0,bottom_wafer
1163,p10dd2,wafer-163,66859511,71,32,9,4,16.0,bottom_wafer
0,p10dd2,wafer-164,66858744,17,76,3,8,0.0,bottom_wafer
4,p10dd2,wafer-164,66859823,98,65,12,7,0.0,bottom_wafer
25,p10dd2,wafer-164,66859201,44,109,6,11,0.0,bottom_wafer
35,p10dd2,wafer-164,66859219,53,10,7,2,18.0,bottom_wafer
71,p10dd2,wafer-164,66859464,71,54,9,6,1.0,bottom_wafer
75,p10dd2,wafer-164,66859798,89,87,11,9,1.0,bottom_wafer
128,p10dd2,wafer-164,66859324,62,43,8,5,9.0,bottom_wafer
134,p10dd2,wafer-164,66859047,35,87,5,9,0.0,bottom_wafer
141,p10dd2,wafer-164,66859699,89,65,11,7,0.0,bottom_wafer
155,p10dd2,wafer-164,66859563,71,76,9,8,0.0,bottom_wafer
196,p10dd2,wafer-164,66858872,26,98,4,10,0.0,bottom_wafer
202,p10dd2,wafer-164,66859136,44,54,6,6,1.0,bottom_wafer
241,p10dd2,wafer-164,66859084,44,10,6,2,15.0,bottom_wafer
271,p10dd2,wafer-164,66859733,89,32,11,4,13.0,bottom_wafer
284,p10dd2,wafer-164,66858961,35,76,5,8,1.0,bottom_wafer
296,p10dd2,wafer-164,66858765,17,32,3,4,8.0,bottom_wafer
308,p10dd2,wafer-164,66858701,8,43,2,5,6.0,bottom_wafer
309,p10dd2,wafer-164,66858714,8,54,2,6,0.0,bottom_wafer
321,p10dd2,wafer-164,66859707,80,98,10,10,0.0,bottom_wafer
350,p10dd2,wafer-164,66858919,26,76,4,8,1.0,bottom_wafer
351,p10dd2,wafer-164,66859115,44,98,6,10,1.0,bottom_wafer
358,p10dd2,wafer-164,66859389,62,98,8,10,1.0,bottom_wafer
360,p10dd2,wafer-164,66859524,71,43,9,5,10.0,bottom_wafer
374,p10dd2,wafer-164,66859766,98,54,12,6,0.0,bottom_wafer
378,p10dd2,wafer-164,66858948,35,65,5,7,1.0,bottom_wafer
384,p10dd2,wafer-164,66859436,62,76,8,8,0.0,bottom_wafer
391,p10dd2,wafer-164,66858830,17,87,3,9,0.0,bottom_wafer
418,p10dd2,wafer-164,66859102,44,87,6,9,0.0,bottom_wafer
450,p10dd2,wafer-164,66859785,89,76,11,8,0.0,bottom_wafer
460,p10dd2,wafer-164,66859655,80,54,10,6,0.0,bottom_wafer
462,p10dd2,wafer-164,66858667,8,76,2,8,0.0,bottom_wafer
467,p10dd2,wafer-164,66859162,44,76,6,8,1.0,bottom_wafer
475,p10dd2,wafer-164,66859746,89,43,11,5,10.0,bottom_wafer
480,p10dd2,wafer-164,66859024,44,21,6,3,16.0,bottom_wafer
514,p10dd2,wafer-164,66858654,8,65,2,7,0.0,bottom_wafer
515,p10dd2,wafer-164,66859543,80,21,10,3,17.0,bottom_wafer
520,p10dd2,wafer-164,66859498,71,21,9,3,16.0,bottom_wafer
538,p10dd2,wafer-164,66859402,62,109,8,11,0.0,bottom_wafer
547,p10dd2,wafer-164,66859371,62,21,8,3,19.0,bottom_wafer
564,p10dd2,wafer-164,66859576,71,87,9,9,1.0,bottom_wafer
600,p10dd2,wafer-164,66858982,35,32,5,4,10.0,bottom_wafer
602,p10dd2,wafer-164,66859337,62,54,8,6,1.0,bottom_wafer
617,p10dd2,wafer-164,66859642,80,43,10,5,5.0,bottom_wafer
630,p10dd2,wafer-164,66859686,89,54,11,6,0.0,bottom_wafer
673,p10dd2,wafer-164,66859311,62,32,8,4,17.0,bottom_wafer
689,p10dd2,wafer-164,66859123,44,43,6,5,18.0,bottom_wafer
695,p10dd2,wafer-164,66859060,35,98,5,10,1.0,bottom_wafer
706,p10dd2,wafer-164,66859263,53,109,7,11,0.0,bottom_wafer
726,p10dd2,wafer-164,66858791,17,54,3,6,0.0,bottom_wafer
732,p10dd2,wafer-164,66859423,62,65,8,7,0.0,bottom_wafer
737,p10dd2,wafer-164,66858820,26,54,4,6,1.0,bottom_wafer
776,p10dd2,wafer-164,66859149,44,65,6,7,0.0,bottom_wafer
844,p10dd2,wafer-164,66858778,17,43,3,5,17.0,bottom_wafer
856,p10dd2,wafer-164,66859668,80,65,10,7,1.0,bottom_wafer
882,p10dd2,wafer-164,66859271,53,54,7,6,0.0,bottom_wafer
893,p10dd2,wafer-164,66859232,53,21,7,3,14.0,bottom_wafer
894,p10dd2,wafer-164,66859297,53,76,7,8,1.0,bottom_wafer
895,p10dd2,wafer-164,66859477,71,65,9,7,1.0,bottom_wafer
898,p10dd2,wafer-164,66859621,80,87,10,9,1.0,bottom_wafer
909,p10dd2,wafer-164,66858932,26,87,4,9,1.0,bottom_wafer
912,p10dd2,wafer-164,66859172,53,32,7,4,15.0,bottom_wafer
926,p10dd2,wafer-164,66859250,53,98,7,10,1.0,bottom_wafer
949,p10dd2,wafer-164,66859608,80,76,10,8,1.0,bottom_wafer
952,p10dd2,wafer-164,66858854,26,21,4,3,14.0,bottom_wafer
953,p10dd2,wafer-164,66859358,62,10,8,2,17.0,bottom_wafer
956,p10dd2,wafer-164,66858807,26,43,4,5,13.0,bottom_wafer
967,p10dd2,wafer-164,66859037,44,32,6,4,5.0,bottom_wafer
984,p10dd2,wafer-164,66858995,35,43,5,5,15.0,bottom_wafer
991,p10dd2,wafer-164,66858867,26,32,4,4,11.0,bottom_wafer
996,p10dd2,wafer-164,66859185,53,43,7,5,7.0,bottom_wafer
1006,p10dd2,wafer-164,66858731,17,65,3,7,0.0,bottom_wafer
1027,p10dd2,wafer-164,66859008,35,54,5,6,1.0,bottom_wafer
1029,p10dd2,wafer-164,66859237,53,87,7,9,1.0,bottom_wafer
1042,p10dd2,wafer-164,66858896,35,21,5,3,12.0,bottom_wafer
1086,p10dd2,wafer-164,66859556,80,32,10,4,14.0,bottom_wafer
1094,p10dd2,wafer-164,66859284,53,65,7,7,1.0,bottom_wafer
1112,p10dd2,wafer-164,66858906,26,65,4,7,1.0,bottom_wafer
1131,p10dd2,wafer-164,66859449,62,87,8,9,0.0,bottom_wafer
1137,p10dd2,wafer-164,66859589,71,98,9,10,0.0,bottom_wafer
1163,p10dd2,wafer-164,66859511,71,32,9,4,6.0,bottom_wafer
0,p10dd2,wafer-165,66858744,17,76,3,8,1.0,bottom_wafer
4,p10dd2,wafer-165,66859823,98,65,12,7,1.0,bottom_wafer
25,p10dd2,wafer-165,66859201,44,109,6,11,1.0,bottom_wafer
35,p10dd2,wafer-165,66859219,53,10,7,2,6.0,bottom_wafer
